Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,rain_weather,snow_weather,Feiertag,Jahr,Season,Season_Temp_Category,Season_Temp_Fall_high,Season_Temp_Fall_low,Season_Temp_Fall_middle,Season_Temp_Fall_nan,Season_Temp_Spring_high,Season_Temp_Spring_low,Season_Temp_Spring_middle,Season_Temp_Summer_high,Season_Temp_Summer_low,Season_Temp_Summer_middle,Season_Temp_Winter_high,Season_Temp_Winter_low,Season_Temp_Winter_middle,Season_Temp_Winter_nan,Umsatz_predicted_one_week_ago,Wochentag,is_weekend,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
2015-04-19,4,119.444010656665,0.0,10.125,11.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,170.691265230574,Sunday,1,False,False,False,True,False,False
2015-04-20,4,78.2371204197756,0.0,14.25,9.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,85.5491123404555,Monday,0,False,False,False,True,False,False
2015-04-21,4,75.6785562086606,0.0,14.625,17.0,5.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68.5181832029906,Tuesday,0,False,False,False,True,False,False
2015-04-22,4,76.9287622186942,0.0,12.125,7.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,82.5619143946999,Wednesday,0,False,False,False,True,False,False
2015-04-23,4,58.6866015325717,1.0,13.625,12.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,64.3768783832988,Thursday,0,False,False,False,True,False,False
2015-04-24,4,72.944912850319,2.0,13.875,9.0,20.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,85.0439789074107,Friday,0,False,False,False,True,False,False
2015-04-25,4,86.653507954899,7.0,13.75,8.0,63.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,105.620424871498,Saturday,1,False,False,False,True,False,False
2015-04-26,4,112.831158583878,8.0,7.0,11.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,119.444010656665,Sunday,1,False,False,False,True,False,False
2015-04-27,4,83.4751795147854,4.0,10.125,11.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78.2371204197756,Monday,0,False,False,False,True,False,False
2015-04-29,4,69.6885795663438,5.0,12.625,12.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,75.6785562086606,Wednesday,0,False,False,False,True,False,False
2015-04-30,4,78.2474106946107,6.0,11.375,10.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,76.9287622186942,Thursday,0,False,False,False,True,False,False
2015-05-02,4,168.464543906289,3.0,11.0,12.0,0.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,58.6866015325717,Saturday,1,False,False,False,True,False,False
2015-05-03,4,132.20896007182,1.0,14.75,12.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.944912850319,Sunday,1,False,False,False,True,False,False
2015-05-04,4,108.931500577338,5.0,15.875,13.0,21.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,86.653507954899,Monday,0,False,False,False,True,False,False
2015-05-05,4,69.2603251298698,4.0,20.0,15.0,95.0,0.0,1,1,0.0,,Spring,Spring_high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,112.831158583878,Tuesday,0,False,False,False,True,False,False
2015-05-06,4,65.0766452616253,3.0,17.125,11.0,21.0,0.0,0,0,0.0,,Spring,Spring_high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,83.4751795147854,Wednesday,0,False,False,False,True,False,False
2015-05-07,4,60.8102412913987,6.0,12.0,16.0,21.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,69.6885795663438,Thursday,0,False,False,False,True,False,False
2015-05-08,4,57.1956734130954,2.0,11.5,11.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78.2474106946107,Friday,0,False,False,False,True,False,False
2015-05-09,4,78.2411421697545,7.0,13.5,14.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,168.464543906289,Saturday,1,False,False,False,True,False,False
2015-05-10,4,168.202423789623,2.0,12.75,18.0,0.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,132.20896007182,Sunday,1,False,False,False,True,False,False
2015-05-11,4,61.3151869370572,0.0,19.75,11.0,,0.0,0,0,0.0,,Spring,Spring_high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,108.931500577338,Monday,0,False,False,False,True,False,False
2015-05-12,4,81.3705529527208,7.0,14.625,14.0,63.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,69.2603251298698,Tuesday,0,False,False,False,True,False,False
2015-05-13,4,80.6915439319555,7.0,11.875,16.0,21.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65.0766452616253,Wednesday,0,False,False,False,True,False,False
2015-05-14,4,143.618292078555,7.0,11.25,10.0,20.0,0.0,0,0,1.0,2015.0,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60.8102412913987,Thursday,0,False,False,False,True,False,False
2015-05-15,4,80.0250209033444,6.0,13.5,9.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,57.1956734130954,Friday,0,False,False,False,True,False,False
2015-05-16,4,110.846941963139,7.0,10.5,11.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78.2411421697545,Saturday,1,False,False,False,True,False,False
2015-05-17,4,171.465540571901,3.0,12.625,17.0,21.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,168.202423789623,Sunday,1,False,False,False,True,False,False
2015-05-18,4,77.7209650240063,6.0,11.625,8.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,61.3151869370572,Monday,0,False,False,False,True,False,False
2015-05-19,4,60.9239625788419,6.0,10.125,11.0,63.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,81.3705529527208,Tuesday,0,False,False,False,True,False,False
2015-05-20,4,39.6292101082508,5.0,12.25,9.0,63.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,80.6915439319555,Wednesday,0,False,False,False,True,False,False
2015-05-21,4,72.2913067539047,6.0,12.625,10.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,143.618292078555,Thursday,0,False,False,False,True,False,False
2015-05-22,4,72.6752390870334,4.0,17.0,12.0,,0.0,0,0,0.0,,Spring,Spring_high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,80.0250209033444,Friday,0,False,False,False,True,False,False
2015-05-24,4,160.036018067072,2.0,14.375,8.0,,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,110.846941963139,Sunday,1,False,False,False,True,False,False
2015-05-25,4,102.105379903525,7.0,11.75,10.0,61.0,0.0,1,0,1.0,2015.0,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,171.465540571901,Monday,0,False,False,False,True,False,False
2015-05-26,4,33.907482932934,6.0,13.0,14.0,21.0,0.0,0,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,77.7209650240063,Tuesday,0,False,False,False,True,False,False
2015-05-27,4,59.5507929294823,7.0,12.625,13.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60.9239625788419,Wednesday,0,False,False,False,True,False,False
2015-05-29,4,61.0068815520603,6.0,14.625,8.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,39.6292101082508,Friday,0,False,False,False,True,False,False
2015-05-30,4,68.8696177994846,4.0,11.625,15.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.2913067539047,Saturday,1,False,False,False,True,False,False
2015-05-31,4,111.389483740734,7.0,14.5,10.0,61.0,0.0,1,0,0.0,,Spring,Spring_middle,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.6752390870334,Sunday,1,False,False,False,True,False,False
2015-06-01,4,77.1155538824316,5.0,14.25,16.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160.036018067072,Monday,0,False,False,False,True,False,False
2015-06-02,4,57.1617006882767,7.0,14.25,14.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,102.105379903525,Tuesday,0,False,False,False,True,False,False
2015-06-04,4,73.4353393085373,0.0,16.375,9.0,0.0,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33.907482932934,Thursday,0,False,False,False,True,False,False
2015-06-05,4,70.9256465264533,0.0,22.625,9.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59.5507929294823,Friday,0,False,False,False,True,False,False
2015-06-06,4,38.2539728445697,3.0,18.5,19.0,10.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,61.0068815520603,Saturday,1,False,False,False,True,False,False
2015-06-07,4,95.8647639075632,4.0,16.625,15.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,68.8696177994846,Sunday,1,False,False,False,True,False,False
2015-06-08,4,86.6465529107892,6.0,14.375,12.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,111.389483740734,Monday,0,False,False,False,True,False,False
2015-06-09,4,66.3940872308056,3.0,15.25,8.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,77.1155538824316,Tuesday,0,False,False,False,True,False,False
2015-06-10,4,49.6396291126612,0.0,18.0,7.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,57.1617006882767,Wednesday,0,False,False,False,True,False,False
2015-06-11,4,49.4898173390129,1.0,16.0,10.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,73.4353393085373,Thursday,0,False,False,False,True,False,False
2015-06-12,4,58.3419957356269,0.0,20.25,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,70.9256465264533,Friday,0,False,False,False,True,False,False
2015-06-13,4,55.5502705629424,6.0,21.875,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38.2539728445697,Saturday,1,False,False,False,True,False,False
2015-06-14,4,94.7426227820596,7.0,14.375,12.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,95.8647639075632,Sunday,1,False,False,False,True,False,False
2015-06-15,4,93.9081036308009,8.0,13.625,11.0,21.0,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,86.6465529107892,Monday,0,False,False,False,True,False,False
2015-06-16,4,54.8703592495813,7.0,13.625,14.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,66.3940872308056,Tuesday,0,False,False,False,True,False,False
2015-06-17,4,86.403424601373,7.0,16.5,9.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49.6396291126612,Wednesday,0,False,False,False,True,False,False
2015-06-19,4,85.6920848289348,7.0,14.25,14.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49.4898173390129,Friday,0,False,False,False,True,False,False
2015-06-21,4,79.6238577111724,6.0,15.75,6.0,,1.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,58.3419957356269,Sunday,1,False,False,False,True,False,False
2015-06-22,4,95.7934490225752,5.0,13.5,8.0,61.0,1.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,55.5502705629424,Monday,0,False,False,False,True,False,False
2015-06-23,4,59.3399435978971,5.0,16.5,10.0,21.0,1.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,94.7426227820596,Tuesday,0,False,False,False,True,False,False
2015-06-24,4,136.751450668224,8.0,12.625,14.0,61.0,1.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,93.9081036308009,Wednesday,0,False,False,False,True,False,False
2015-06-25,4,76.9256449556744,6.0,17.125,8.0,21.0,1.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,54.8703592495813,Thursday,0,False,False,False,True,False,False
2015-06-26,4,133.675162322483,7.0,19.25,5.0,61.0,1.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,86.403424601373,Friday,0,False,False,False,True,False,False
2015-06-27,4,51.4184892058944,7.0,19.375,16.0,61.0,1.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85.6920848289348,Saturday,1,False,False,False,True,False,False
2015-06-28,4,92.6062037819606,2.0,19.875,10.0,,1.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,79.6238577111724,Sunday,1,False,False,False,True,False,False
2015-06-29,4,60.5706678690791,3.0,21.5,12.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,95.7934490225752,Monday,0,False,False,False,True,False,False
2015-06-30,4,59.7582110810299,3.0,20.25,9.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59.3399435978971,Tuesday,0,False,False,False,True,False,False
2015-07-01,4,42.5236610258434,0.0,23.125,13.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,136.751450668224,Wednesday,0,False,False,False,True,False,False
2015-07-02,4,71.149958216457,0.0,27.375,12.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,76.9256449556744,Thursday,0,False,False,False,True,False,False
2015-07-03,4,74.2683455483615,1.0,25.625,10.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,133.675162322483,Friday,0,False,False,False,True,False,False
2015-07-04,4,41.0811107814817,0.0,26.5,10.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,51.4184892058944,Saturday,1,False,False,False,True,False,False
2015-07-05,4,80.5139509839903,4.0,25.25,9.0,21.0,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92.6062037819606,Sunday,1,False,False,False,True,False,False
2015-07-06,4,119.169151042856,3.0,19.875,16.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60.5706678690791,Monday,0,False,False,False,True,False,False
2015-07-07,4,43.289934535011,4.0,24.75,9.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59.7582110810299,Tuesday,0,False,False,False,True,False,False
2015-07-08,4,104.939046568831,6.0,16.625,16.0,63.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42.5236610258434,Wednesday,0,False,False,False,True,False,False
2015-07-09,4,54.2685877298114,6.0,14.375,24.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,71.149958216457,Thursday,0,False,False,False,True,False,False
2015-07-10,4,88.3126393798284,3.0,16.125,18.0,21.0,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,74.2683455483615,Friday,0,False,False,False,True,False,False
2015-07-11,4,55.7657711821206,6.0,17.75,9.0,21.0,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,41.0811107814817,Saturday,1,False,False,False,True,False,False
2015-07-12,4,107.211344510388,7.0,19.25,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,80.5139509839903,Sunday,1,False,False,False,True,False,False
2015-07-13,4,99.8210032219416,6.0,19.375,11.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,119.169151042856,Monday,0,False,False,False,True,False,False
2015-07-14,4,70.3072462225753,3.0,19.625,9.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43.289934535011,Tuesday,0,False,False,False,True,False,False
2015-07-15,4,77.1698083779948,3.0,20.125,14.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,104.939046568831,Wednesday,0,False,False,False,True,False,False
2015-07-16,4,54.5100626424489,4.0,18.75,7.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54.2685877298114,Thursday,0,False,False,False,True,False,False
2015-07-17,4,56.8413279185917,4.0,23.25,12.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,88.3126393798284,Friday,0,False,False,False,True,False,False
2015-07-18,4,55.3054194821743,2.0,20.875,16.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,55.7657711821206,Saturday,1,False,False,False,True,False,False
2015-07-19,4,78.8699766727403,7.0,14.5,5.0,63.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,107.211344510388,Sunday,1,False,False,False,True,False,False
2015-07-20,4,69.7667264646809,6.0,18.375,12.0,20.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,99.8210032219416,Monday,0,False,False,False,True,False,False
2015-07-21,4,84.9804801228085,3.0,21.375,16.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,70.3072462225753,Tuesday,0,False,False,False,True,False,False
2015-07-23,4,63.5138560687825,5.0,18.375,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,77.1698083779948,Thursday,0,False,False,False,True,False,False
2015-07-24,4,36.344812080423,7.0,19.375,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54.5100626424489,Friday,0,False,False,False,True,False,False
2015-07-25,4,63.9464915592845,6.0,20.0,10.0,95.0,0.0,1,1,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56.8413279185917,Saturday,1,False,False,False,True,False,False
2015-07-26,4,132.027901406403,5.0,16.75,19.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,55.3054194821743,Sunday,1,False,False,False,True,False,False
2015-07-27,4,71.2222741062861,7.0,15.875,8.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,78.8699766727403,Monday,0,False,False,False,True,False,False
2015-07-28,4,61.0012081922165,7.0,17.375,15.0,63.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,69.7667264646809,Tuesday,0,False,False,False,True,False,False
2015-07-29,4,78.9879320465411,5.0,14.875,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,84.9804801228085,Wednesday,0,False,False,False,True,False,False
2015-07-30,4,47.0294957006938,7.0,14.0,16.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,63.5138560687825,Thursday,0,False,False,False,True,False,False
2015-07-31,4,69.5510324443147,7.0,15.875,15.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,36.344812080423,Friday,0,False,False,False,True,False,False
2015-08-01,4,61.4951926235269,0.0,17.625,12.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,63.9464915592845,Saturday,1,False,False,False,True,False,False
2015-08-02,4,102.92536559936,0.0,21.5,8.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,132.027901406403,Sunday,1,False,False,False,True,False,False
2015-08-03,4,96.1541463695526,0.0,26.0,7.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,71.2222741062861,Monday,0,False,False,False,True,False,False
2015-08-04,4,51.9802446049876,2.0,26.5,15.0,61.0,0.0,1,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,61.0012081922165,Tuesday,0,False,False,False,True,False,False
2015-08-05,4,61.4146095346043,2.0,21.75,8.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,78.9879320465411,Wednesday,0,False,False,False,True,False,False
2015-08-06,4,68.1438694841095,1.0,27.625,6.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,47.0294957006938,Thursday,0,False,False,False,True,False,False
2015-08-07,4,67.65120769016,4.0,20.0,9.0,63.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,69.5510324443147,Friday,0,False,False,False,True,False,False
2015-08-08,4,72.3812282167448,6.0,19.125,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,61.4951926235269,Saturday,1,False,False,False,True,False,False
2015-08-09,4,128.387177448355,0.0,21.0,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,102.92536559936,Sunday,1,False,False,False,True,False,False
2015-08-10,4,62.9166913762778,3.0,22.5,8.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,96.1541463695526,Monday,0,False,False,False,True,False,False
2015-08-11,4,91.8656187305806,4.0,22.125,7.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51.9802446049876,Tuesday,0,False,False,False,True,False,False
2015-08-12,4,142.966081963688,5.0,19.125,9.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,61.4146095346043,Wednesday,0,False,False,False,True,False,False
2015-08-13,4,75.4048924839092,0.0,20.75,13.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,68.1438694841095,Thursday,0,False,False,False,True,False,False
2015-08-14,4,149.004415970268,4.0,24.0,14.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,67.65120769016,Friday,0,False,False,False,True,False,False
2015-08-15,4,107.241283474635,7.0,20.875,8.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,72.3812282167448,Saturday,1,False,False,False,True,False,False
2015-08-16,4,146.710288158171,6.0,21.5,10.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,128.387177448355,Sunday,1,False,False,False,True,False,False
2015-08-17,4,92.8611984536371,7.0,19.375,14.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,62.9166913762778,Monday,0,False,False,False,True,False,False
2015-08-18,4,85.4315239150499,7.0,19.25,13.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,91.8656187305806,Tuesday,0,False,False,False,True,False,False
2015-08-19,4,90.6762881433179,3.0,19.625,8.0,5.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,142.966081963688,Wednesday,0,False,False,False,True,False,False
2015-08-20,4,65.9553982231736,1.0,20.375,8.0,10.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,75.4048924839092,Thursday,0,False,False,False,True,False,False
2015-08-21,4,97.976688249357,1.0,22.875,7.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,149.004415970268,Friday,0,False,False,False,True,False,False
2015-08-22,4,83.0386302486542,0.0,23.5,12.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,107.241283474635,Saturday,1,False,False,False,True,False,False
2015-08-23,4,148.112100685466,0.0,21.625,18.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,146.710288158171,Sunday,1,False,False,False,True,False,False
2015-08-24,4,103.705219329698,6.0,20.75,8.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,92.8611984536371,Monday,0,False,False,False,True,False,False
2015-08-25,4,95.8771197248926,6.0,17.75,12.0,21.0,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,85.4315239150499,Tuesday,0,False,False,False,True,False,False
2015-08-26,4,74.963807309499,5.0,22.125,9.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,90.6762881433179,Wednesday,0,False,False,False,True,False,False
2015-08-27,4,76.475641716123,6.0,18.125,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65.9553982231736,Thursday,0,False,False,False,True,False,False
